32,00005FA2,4,1,2017-02-06 16:41:15,157,801,TX oscillator error validation issue,58989d84c7b3a3511837716e,2017-6,2017-2,K2_000006-02
33,00005F98,1,1,2017-02-06 16:38:02,191,0,"BS successfully configured, tested and calibrated.",58989d85c7b3a35118377175,2017-6,2017-2,K2_000006-02
34,00005F92,3,1,2017-02-06 16:39:16,216,0,"BS successfully configured, tested and calibrated.",58989d85c7b3a3511837717c,2017-6,2017-2,K2_000006-02
35,00005F98,1,1,2017-02-06 17:08:15,191,0,"BS successfully configured, tested and calibrated.",5898a48ac7b3a35118377459,2017-6,2017-2,K2_000006-02
36,00005FA2,4,1,2017-02-06 17:13:02,131,200,TX power transfer function calibration issue,5898a48ac7b3a3511837745c,2017-6,2017-2,K2_000006-02
37,00005F92,1,1,2017-02-06 18:18:10,176,0,"BS successfully configured, tested and calibrated.",5898b29dc7b3a351183774c5,2017-6,2017-2,K2_000006-02
38,00005F92,1,1,2017-02-06 18:58:09,180,0,"BS successfully configured, tested and calibrated.",5898c0a9c7b3a3511837788c,2017-6,2017-2,K2_000006-02
39,00005FA1,1,1,2017-02-08 16:07:49,192,0,"BS successfully configured, tested and calibrated.",589b397ac7b3a3511837ca53,2017-6,2017-2,K2_000006-02
40,00005FA1,1,1,2017-02-08 16:40:38,191,0,"BS successfully configured, tested and calibrated.",589b4082c7b3a3511837ca83,2017-6,2017-2,K2_000006-02
41,00005F93,3,1,2017-02-08 17:54:17,203,0,"BS successfully configured, tested and calibrated.",589b4e95c7b3a3511837ce76,2017-6,2017-2,K2_000006-02
42,00005F93,1,1,2017-02-08 18:07:03,183,0,"BS successfully configured, tested and calibrated.",589b559ac7b3a3511837d225,2017-6,2017-2,K2_000006-02
43,00005F93,5,1,2017-02-08 18:44:44,325,100,Configuration issue,589b5ca1c7b3a3511837d25b,2017-6,2017-2,K2_000006-03
44,00005F93,5,1,2017-02-08 18:52:48,215,100,Configuration issue,589b5ca2c7b3a3511837d262,2017-6,2017-2,K2_000006-03
45,00005F93,5,1,2017-02-08 19:11:52,265,0,"BS successfully configured, tested and calibrated.",589b63aac7b3a3511837d66a,2017-6,2017-2,K2_000006-05
46,00005FA2,6,1,2017-02-08 19:41:44,352,0,"BS successfully configured, tested and calibrated.",589b6ab2c7b3a3511837d66f,2017-6,2017-2,K2_000006-06
47,00005F93,7,1,2017-02-08 19:46:44,220,0,"BS successfully configured, tested and calibrated.",589b6ab6c7b3a3511837d69c,2017-6,2017-2,K2_000006-06
48,00005F98,7,1,2017-02-08 20:11:32,224,0,"BS successfully configured, tested and calibrated.",589b71bcc7b3a3511837daab,2017-6,2017-2,K2_000006-06
49,0000600E,7,1,2017-02-08 20:49:29,279,510,RX reference gain validation issue,589b78c3c7b3a3511837dad2,2017-6,2017-2,K2_000007-03
50,0000600D,6,1,2017-02-08 20:51:54,332,0,"BS successfully configured, tested and calibrated.",589b78c4c7b3a3511837dae0,2017-6,2017-2,K2_000007-03
51,00005F9D,7,1,2017-02-08 21:04:31,406,0,"BS successfully configured, tested and calibrated.",589b7fc9c7b3a3511837dedf,2017-6,2017-2,K2_000007-03
52,0000600D,5,1,2017-02-08 21:06:58,209,0,"BS successfully configured, tested and calibrated.",589b7fcec7b3a3511837defa,2017-6,2017-2,K2_000007-03
53,00005FA2,5,1,2017-02-09 14:37:49,538,0,"BS successfully configured, tested and calibrated.",589c75e2c7b3a351183823a8,2017-6,2017-2,K2_000006-03
54,00005F92,6,1,2017-02-09 17:41:26,217,0,"BS successfully configured, tested and calibrated.",589ca014c7b3a3511838302f,2017-6,2017-2,K2_000006-07
55,00005F98,5,1,2017-02-09 17:54:55,219,0,"BS successfully configured, tested and calibrated.",589ca01ac7b3a3511838309e,2017-6,2017-2,K2_000006-07
56,00005F98,6,1,2017-02-09 17:24:25,315,0,"BS successfully configured, tested and calibrated.",589ca01ac7b3a351183830a9,2017-6,2017-2,K2_000006-07
57,00005F92,6,1,2017-02-09 18:19:43,219,0,"BS successfully configured, tested and calibrated.",589ca719c7b3a351183838b6,2017-6,2017-2,K2_000006-07
58,00005F92,6,1,2017-02-09 18:25:33,219,0,"BS successfully configured, tested and calibrated.",589ca71ac7b3a351183838b9,2017-6,2017-2,K2_000006-07
59,00005F98,6,1,2017-02-09 18:09:58,226,0,"BS successfully configured, tested and calibrated.",589ca71ac7b3a351183838bc,2017-6,2017-2,K2_000006-07
60,00005F92,5,1,2017-02-09 18:52:30,214,0,"BS successfully configured, tested and calibrated.",589cae23c7b3a35118383928,2017-6,2017-2,K2_000006-07
61,00005F98,6,1,2017-02-09 19:10:04,225,0,"BS successfully configured, tested and calibrated.",589cb52dc7b3a351183842b1,2017-6,2017-2,K2_000006-07
62,00005F98,5,1,2017-02-09 19:46:37,221,0,"BS successfully configured, tested and calibrated.",589cbc35c7b3a35118384336,2017-6,2017-2,K2_000006-07
63,00005F92,6,1,2017-02-09 19:32:29,220,0,"BS successfully configured, tested and calibrated.",589cbc35c7b3a3511838433d,2017-6,2017-2,K2_000006-07
64,00005F98,5,1,2017-02-09 19:40:35,222,0,"BS successfully configured, tested and calibrated.",589cbc36c7b3a35118384344,2017-6,2017-2,K2_000006-07
65,00005F92,8,2,2017-02-10 09:46:56,483,0,"BS successfully configured, tested and calibrated.",589d8112c7b3a3511838d75e,2017-6,2017-2,K2_000006-07
66,00005FA1,9,2,2017-02-10 09:50:43,538,0,"BS successfully configured, tested and calibrated.",589d881ac7b3a3511838e031,2017-6,2017-2,K2_000006-07
67,00005FA1,9,2,2017-02-10 11:58:58,309,0,"BS successfully configured, tested and calibrated.",589da43ac7b3a351218f822c,2017-6,2017-2,K2_000006-07
68,00005F92,9,2,2017-02-10 12:32:43,210,0,"BS successfully configured, tested and calibrated.",589dab43c7b3a351218f826f,2017-6,2017-2,K2_000006-07
69,00005FA1,7,1,2017-02-10 14:59:36,234,0,"BS successfully configured, tested and calibrated.",589dce6cc7b3a351218f837f,2017-6,2017-2,K2_000006-07
70,00005F93,6,1,2017-02-10 15:15:51,266,0,"BS successfully configured, tested and calibrated.",589dce6cc7b3a351218f8382,2017-6,2017-2,K2_000006-07
71,00005F92,10,2,2017-02-10 15:27:52,210,510,RX reference gain validation issue,589dd572c7b3a351218f83a0,2017-6,2017-2,K2_000006-07
72,00005F4B,5,1,2017-02-10 15:27:01,223,0,"BS successfully configured, tested and calibrated.",589dd572c7b3a351218f83a5,2017-6,2017-2,K2_000006-07
73,00005F92,10,2,2017-02-10 15:54:49,209,0,"BS successfully configured, tested and calibrated.",589dd572c7b3a351218f83a8,2017-6,2017-2,K2_000006-07
74,00005F93,6,1,2017-02-10 15:33:28,219,0,"BS successfully configured, tested and calibrated.",589dd573c7b3a351218f83ab,2017-6,2017-2,K2_000006-07
75,00006032,7,1,2017-02-13 14:35:58,395,510,RX reference gain validation issue,58a1bbe2c7b3a351218f9917,2017-7,2017-2,K2_000008-01
76,00006044,7,1,2017-02-13 16:04:24,353,801,TX oscillator error validation issue,58a1d0f9c7b3a351218f9d72,2017-7,2017-2,K2_000008-01
77,00005FA1,5,1,2017-02-13 17:42:26,312,0,"BS successfully configured, tested and calibrated.",58a1e613c7b3a34c64eb38c7,2017-7,2017-2,K2_000006-08
78,00006032,6,1,2017-02-13 17:57:42,352,0,"BS successfully configured, tested and calibrated.",58a1ed19c7b3a34c64eb4986,2017-7,2017-2,K2_000006-08
79,0000604B,11,1,2017-02-13 17:55:53,356,0,"BS successfully configured, tested and calibrated.",58a1ed1ac7b3a34c64eb4989,2017-7,2017-2,K2_000006-08
80,00006052,7,1,2017-02-13 18:26:26,398,0,"BS successfully configured, tested and calibrated.",58a1f422c7b3a34c64eb498f,2017-7,2017-2,K2_000008-01
81,00006036,11,1,2017-02-13 18:50:49,213,0,"BS successfully configured, tested and calibrated.",58a1f422c7b3a34c64eb4997,2017-7,2017-2,K2_000008-01
82,00006032,7,1,2017-02-13 18:49:29,305,0,"BS successfully configured, tested and calibrated.",58a1f423c7b3a34c64eb49a1,2017-7,2017-2,K2_000008-01
83,0000602F,6,1,2017-02-13 19:28:36,399,0,"BS successfully configured, tested and calibrated.",58a20232c7b3a34c64eb5a4d,2017-7,2017-2,K2_000008-01
84,00006030,5,1,2017-02-13 20:23:29,393,0,"BS successfully configured, tested and calibrated.",58a21043c7b3a34c64eb6b10,2017-7,2017-2,K2_000008-01
85,0000604F,6,1,2017-02-14 10:05:50,462,0,"BS successfully configured, tested and calibrated.",58a2ce1bc7b3a34c64ec60df,2017-7,2017-2,K2_000008-01
86,00005F93,9,2,2017-02-14 10:11:40,440,0,"BS successfully configured, tested and calibrated.",58a2ce1bc7b3a34c64ec60e2,2017-7,2017-2,K2_000006-09
87,00005FAC,7,1,2017-02-14 10:14:32,463,0,"BS successfully configured, tested and calibrated.",58a2ce1bc7b3a34c64ec60e5,2017-7,2017-2,K2_000008-01
88,00005F98,10,2,2017-02-14 10:15:29,441,0,"BS successfully configured, tested and calibrated.",58a2ce1bc7b3a34c64ec60e8,2017-7,2017-2,K2_000006-09
89,0000601B,6,1,2017-02-14 10:18:43,448,0,"BS successfully configured, tested and calibrated.",58a2ce1cc7b3a34c64ec60eb,2017-7,2017-2,K2_000008-01
90,00005FA1,9,2,2017-02-14 10:21:21,265,0,"BS successfully configured, tested and calibrated.",58a2ce1cc7b3a34c64ec60ee,2017-7,2017-2,K2_000006-09
91,00005FA1,8,2,2017-02-14 10:54:36,267,0,"BS successfully configured, tested and calibrated.",58a2d523c7b3a34c64ec6120,2017-7,2017-2,K2_000006-09
92,00006063,7,1,2017-02-14 11:06:59,401,0,"BS successfully configured, tested and calibrated.",58a2dc2bc7b3a34c64ec7249,2017-7,2017-2,K2_000008-01
93,00005FA1,12,2,2017-02-14 11:16:30,217,0,"BS successfully configured, tested and calibrated.",58a2dc2ec7b3a34c64ec7264,2017-7,2017-2,K2_000006-09
94,00006014,6,1,2017-02-14 11:09:50,397,0,"BS successfully configured, tested and calibrated.",58a2dc2fc7b3a34c64ec7267,2017-7,2017-2,K2_000008-01
95,00005F92,10,2,2017-02-14 11:19:08,210,0,"BS successfully configured, tested and calibrated.",58a2dc2fc7b3a34c64ec726a,2017-7,2017-2,K2_000006-09
96,00005FB5,11,1,2017-02-14 11:02:10,462,0,"BS successfully configured, tested and calibrated.",58a2dc2fc7b3a34c64ec726d,2017-7,2017-2,K2_000008-01
97,00005F92,9,2,2017-02-14 11:04:59,211,0,"BS successfully configured, tested and calibrated.",58a2dc2fc7b3a34c64ec7270,2017-7,2017-2,K2_000006-09
98,00005F93,12,2,2017-02-14 11:07:48,210,0,"BS successfully configured, tested and calibrated.",58a2dc30c7b3a34c64ec7273,2017-7,2017-2,K2_000006-09
99,00005FA1,10,2,2017-02-14 11:37:19,219,0,"BS successfully configured, tested and calibrated.",58a2e334c7b3a34c64ec72d0,2017-7,2017-2,K2_000006-09
100,00006053,7,1,2017-02-14 11:59:13,394,0,"BS successfully configured, tested and calibrated.",58a2ea3ac7b3a34c64ec84bb,2017-7,2017-2,K2_000008-01
101,00006059,5,1,2017-02-14 13:28:37,326,201,TX power transfer function validation issue,58a2ff54c7b3a34c64ec96e1,2017-7,2017-2,K2_000008-01
102,0000606A,6,1,2017-02-14 13:35:13,310,0,"BS successfully configured, tested and calibrated.",58a2ff55c7b3a34c64ec96ea,2017-7,2017-2,K2_000008-01
103,00006070,6,1,2017-02-14 13:45:06,325,0,"BS successfully configured, tested and calibrated.",58a2ff55c7b3a34c64ec96f3,2017-7,2017-2,K2_000008-01
104,00005FA7,6,1,2017-02-14 13:24:51,350,0,"BS successfully configured, tested and calibrated.",58a2ff56c7b3a34c64ec96fc,2017-7,2017-2,K2_000008-01
105,00006065,11,1,2017-02-14 13:39:51,310,0,"BS successfully configured, tested and calibrated.",58a2ff56c7b3a34c64ec9705,2017-7,2017-2,K2_000008-01
106,0000606C,5,1,2017-02-14 13:49:22,325,0,"BS successfully configured, tested and calibrated.",58a2ff57c7b3a34c64ec970e,2017-7,2017-2,K2_000008-01
107,00006133,7,1,2017-02-14 13:56:34,351,0,"BS successfully configured, tested and calibrated.",58a3065ec7b3a34c64eca8cd,2017-7,2017-2,K2_000008-01
108,00006054,6,1,2017-02-14 14:32:51,324,0,"BS successfully configured, tested and calibrated.",58a30d65c7b3a34c64eca92e,2017-7,2017-2,K2_000008-01
109,00005FA1,10,2,2017-02-14 15:22:19,221,0,"BS successfully configured, tested and calibrated.",58a31469c7b3a34c64ecbb9b,2017-7,2017-2,K2_000006-09
110,00005F98,9,2,2017-02-14 15:24:18,216,0,"BS successfully configured, tested and calibrated.",58a3146ac7b3a34c64ecbb9e,2017-7,2017-2,K2_000006-09
111,00005FA8,11,1,2017-02-14 15:15:27,310,0,"BS successfully configured, tested and calibrated.",58a3146ac7b3a34c64ecbba1,2017-7,2017-2,K2_000008-01
112,00005FA1,8,2,2017-02-14 15:11:56,224,0,"BS successfully configured, tested and calibrated.",58a3146ac7b3a34c64ecbba4,2017-7,2017-2,K2_000006-09
113,00005FAF,6,1,2017-02-14 15:16:45,325,0,"BS successfully configured, tested and calibrated.",58a3146bc7b3a34c64ecbba7,2017-7,2017-2,K2_000008-01
114,00005F93,10,2,2017-02-14 14:55:59,215,0,"BS successfully configured, tested and calibrated.",58a3146bc7b3a34c64ecbbaa,2017-7,2017-2,K2_000006-09
115,00005FA1,9,2,2017-02-14 15:03:36,220,0,"BS successfully configured, tested and calibrated.",58a3146ec7b3a34c64ecbbc2,2017-7,2017-2,K2_000006-09
116,00005F92,9,2,2017-02-14 15:41:15,210,0,"BS successfully configured, tested and calibrated.",58a31b75c7b3a34c64ecbc25,2017-7,2017-2,K2_000006-09
117,00005F92,12,2,2017-02-14 15:34:36,210,0,"BS successfully configured, tested and calibrated.",58a31b79c7b3a34c64ecbc68,2017-7,2017-2,K2_000006-09
118,000060A4,5,1,2017-02-14 15:57:37,308,0,"BS successfully configured, tested and calibrated.",58a32279c7b3a34c64eccf47,2017-7,2017-2,K2_000008-01
119,000060A1,5,1,2017-02-14 16:14:11,256,0,"BS successfully configured, tested and calibrated.",58a3227ac7b3a34c64eccf4a,2017-7,2017-2,K2_000008-01
120,000060A0,6,1,2017-02-14 16:09:33,325,0,"BS successfully configured, tested and calibrated.",58a3227ac7b3a34c64eccf4d,2017-7,2017-2,K2_000008-01
121,000060A3,7,1,2017-02-14 16:01:38,325,0,"BS successfully configured, tested and calibrated.",58a3227bc7b3a34c64eccf50,2017-7,2017-2,K2_000008-01
122,000060A2,11,1,2017-02-14 16:04:46,315,0,"BS successfully configured, tested and calibrated.",58a3227bc7b3a34c64eccf53,2017-7,2017-2,K2_000008-01
123,000060B0,11,1,2017-02-14 17:46:50,309,0,"BS successfully configured, tested and calibrated.",58a33792c7b3a34c64ece2a4,2017-7,2017-2,K2_000009-01
124,000060B5,6,1,2017-02-14 18:07:35,310,0,"BS successfully configured, tested and calibrated.",58a33e99c7b3a34c64ecf5db,2017-7,2017-2,K2_000009-01
125,00005FA1,12,2,2017-02-14 18:16:50,216,0,"BS successfully configured, tested and calibrated.",58a33e9cc7b3a34c64ecf5f6,2017-7,2017-2,K2_000006-09
126,000060B2,5,1,2017-02-14 17:57:55,309,0,"BS successfully configured, tested and calibrated.",58a33e9dc7b3a34c64ecf5f9,2017-7,2017-2,K2_000009-01
127,00005F93,12,2,2017-02-14 17:55:50,303,0,"BS successfully configured, tested and calibrated.",58a33e9dc7b3a34c64ecf5fc,2017-7,2017-2,K2_000006-09
128,000060B3,7,1,2017-02-14 18:01:23,325,510,RX reference gain validation issue,58a33e9dc7b3a34c64ecf5ff,2017-7,2017-2,K2_000009-01
129,00005F98,8,2,2017-02-14 18:07:18,216,0,"BS successfully configured, tested and calibrated.",58a33e9ec7b3a34c64ecf602,2017-7,2017-2,K2_000006-09
130,000060B6,11,1,2017-02-14 18:05:38,308,0,"BS successfully configured, tested and calibrated.",58a33e9ec7b3a34c64ecf605,2017-7,2017-2,K2_000009-01
131,000060BB,7,1,2017-02-14 18:24:49,331,0,"BS successfully configured, tested and calibrated.",58a345a2c7b3a34c64ecf623,2017-7,2017-2,K2_000009-01
132,00006136,11,1,2017-02-14 18:57:28,310,0,"BS successfully configured, tested and calibrated.",58a34cacc7b3a34c64ed097b,2017-7,2017-2,K2_000009-01
133,0000613F,5,1,2017-02-14 19:19:04,351,0,"BS successfully configured, tested and calibrated.",58a34cadc7b3a34c64ed0981,2017-7,2017-2,K2_000009-01
134,000060AD,11,1,2017-02-14 19:22:53,351,0,"BS successfully configured, tested and calibrated.",58a34caec7b3a34c64ed0984,2017-7,2017-2,K2_000009-01
135,00006143,5,1,2017-02-14 19:07:48,309,0,"BS successfully configured, tested and calibrated.",58a34caec7b3a34c64ed0987,2017-7,2017-2,K2_000009-01
136,0000606D,7,1,2017-02-14 19:34:04,332,0,"BS successfully configured, tested and calibrated.",58a353b2c7b3a34c64ed098c,2017-7,2017-2,K2_000009-01
137,00006087,5,1,2017-02-14 20:28:51,310,0,"BS successfully configured, tested and calibrated.",58a361c3c7b3a34c64ed1ce7,2017-7,2017-2,K2_000009-01
138,00006042,5,1,2017-02-15 08:02:00,447,0,"BS successfully configured, tested and calibrated.",58a4037bc7b3a34c64ee02c8,2017-7,2017-2,K2_000009-01
139,0000603F,7,1,2017-02-15 08:43:33,448,0,"BS successfully configured, tested and calibrated.",58a40a85c7b3a34c64ee0314,2017-7,2017-2,K2_000009-01
140,00006039,11,1,2017-02-15 08:46:42,447,0,"BS successfully configured, tested and calibrated.",58a40a86c7b3a34c64ee031d,2017-7,2017-2,K2_000009-01
141,00006104,11,1,2017-02-15 08:34:23,447,0,"BS successfully configured, tested and calibrated.",58a40a86c7b3a34c64ee0325,2017-7,2017-2,K2_000009-01
142,00006091,5,1,2017-02-15 09:05:37,479,0,"BS successfully configured, tested and calibrated.",58a4118ac7b3a34c64ee1614,2017-7,2017-2,K2_000009-01
143,00006092,11,1,2017-02-15 08:59:14,489,0,"BS successfully configured, tested and calibrated.",58a4118ac7b3a34c64ee1617,2017-7,2017-2,K2_000009-01
144,0000608E,6,1,2017-02-15 09:14:58,489,0,"BS successfully configured, tested and calibrated.",58a4118bc7b3a34c64ee161a,2017-7,2017-2,K2_000009-01
145,000060D8,6,1,2017-02-15 09:43:54,495,0,"BS successfully configured, tested and calibrated.",58a41893c7b3a34c64ee1b12,2017-7,2017-2,K2_000009-01
146,000060CB,5,1,2017-02-15 10:07:08,489,0,"BS successfully configured, tested and calibrated.",58a41f9bc7b3a34c64ee2e46,2017-7,2017-2,K2_000009-01
147,000060CD,6,1,2017-02-15 10:45:01,353,0,"BS successfully configured, tested and calibrated.",58a426a3c7b3a34c64ee2e77,2017-7,2017-2,K2_000009-01
148,000060CC,11,1,2017-02-15 10:39:15,489,0,"BS successfully configured, tested and calibrated.",58a426a4c7b3a34c64ee2e82,2017-7,2017-2,K2_000009-01
149,000060CF,11,1,2017-02-15 10:51:35,448,0,"BS successfully configured, tested and calibrated.",58a426a4c7b3a34c64ee2e8b,2017-7,2017-2,K2_000009-01
150,000060C7,7,1,2017-02-15 11:05:09,532,0,"BS successfully configured, tested and calibrated.",58a42da9c7b3a34c64ee41a6,2017-7,2017-2,K2_000009-01
151,000060C6,11,1,2017-02-15 11:07:47,489,701,RX IQ imbalance validation issue,58a42daac7b3a34c64ee41a9,2017-7,2017-2,K2_000009-01
152,00005F98,9,3,2017-02-15 10:54:40,351,0,"BS successfully configured, tested and calibrated.",58a42dadc7b3a34c64ee41c4,2017-7,2017-2,K2_000006-09
153,00005F98,8,3,2017-02-15 11:05:25,217,0,"BS successfully configured, tested and calibrated.",58a42db0c7b3a34c64ee41dc,2017-7,2017-2,K2_000006-09
154,000060BF,11,1,2017-02-15 11:33:57,437,0,"BS successfully configured, tested and calibrated.",58a434b5c7b3a34c64ee4217,2017-7,2017-2,K2_000009-01
155,000060C1,6,1,2017-02-15 11:37:25,462,0,"BS successfully configured, tested and calibrated.",58a434b5c7b3a34c64ee4220,2017-7,2017-2,K2_000009-01
156,00005FA1,10,3,2017-02-15 12:16:11,265,0,"BS successfully configured, tested and calibrated.",58a43bbac7b3a34c64ee554d,2017-7,2017-2,K2_000006-09
157,00005F98,9,3,2017-02-15 12:18:53,264,0,"BS successfully configured, tested and calibrated.",58a43bbac7b3a34c64ee5550,2017-7,2017-2,K2_000006-09
158,00005FA1,12,3,2017-02-15 12:46:42,264,0,"BS successfully configured, tested and calibrated.",58a442c2c7b3a34c64ee555f,2017-7,2017-2,K2_000006-09
159,00005F93,12,3,2017-02-15 12:27:26,263,0,"BS successfully configured, tested and calibrated.",58a442c3c7b3a34c64ee556a,2017-7,2017-2,K2_000006-09
160,0000619E,5,1,2017-02-15 13:22:14,308,0,"BS successfully configured, tested and calibrated.",58a449cbc7b3a34c64ee68eb,2017-7,2017-2,K2_000010-01
161,00005F98,10,3,2017-02-15 13:25:08,216,0,"BS successfully configured, tested and calibrated.",58a449cfc7b3a34c64ee6906,2017-7,2017-2,K2_000006-09
162,00006113,6,1,2017-02-15 13:35:09,397,700,RX IQ imbalance calibration issue,58a450d4c7b3a34c64ee6945,2017-7,2017-2,K2_000010-01
163,00005F98,12,3,2017-02-15 13:52:25,216,0,"BS successfully configured, tested and calibrated.",58a450d4c7b3a34c64ee694b,2017-7,2017-2,K2_000006-09
164,0000619F,7,1,2017-02-15 13:22:52,448,510,RX reference gain validation issue,58a450d5c7b3a34c64ee6955,2017-7,2017-2,K2_000010-01
165,00006114,7,1,2017-02-15 13:37:48,449,0,"BS successfully configured, tested and calibrated.",58a450d6c7b3a34c64ee6963,2017-7,2017-2,K2_000010-01
166,00005F93,10,3,2017-02-15 13:35:14,215,0,"BS successfully configured, tested and calibrated.",58a450d6c7b3a34c64ee6966,2017-7,2017-2,K2_000006-09
167,00006111,6,1,2017-02-15 14:12:52,394,0,"BS successfully configured, tested and calibrated.",58a457dac7b3a34c64ee7ce9,2017-7,2017-2,K2_000010-01
168,00006116,5,1,2017-02-15 14:05:36,394,0,"BS successfully configured, tested and calibrated.",58a457ddc7b3a34c64ee7d05,2017-7,2017-2,K2_000010-01
169,00005F98,8,3,2017-02-15 14:42:30,218,0,"BS successfully configured, tested and calibrated.",58a45ee2c7b3a34c64ee7d30,2017-7,2017-2,K2_000006-09
170,0000619B,6,1,2017-02-15 14:30:24,463,0,"BS successfully configured, tested and calibrated.",58a45ee2c7b3a34c64ee7d35,2017-7,2017-2,K2_000010-01
171,00005FA1,9,3,2017-02-15 14:52:21,221,0,"BS successfully configured, tested and calibrated.",58a45ee3c7b3a34c64ee7d40,2017-7,2017-2,K2_000006-09
172,00006149,7,1,2017-02-15 14:52:22,378,0,"BS successfully configured, tested and calibrated.",58a45ee3c7b3a34c64ee7d45,2017-7,2017-2,K2_000010-01
